User nb,method,density,targets Size,target num,timestamp,selected
1,Highlight,30,18,None,2021-04-11 17:28:43.483469,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.485453,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.487437,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.489421,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.491405,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.493885,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.496861,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.498844,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.501325,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.503308,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.504797,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.506780,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.509756,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.512237,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.514717,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.516701,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.518189,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.520668,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.523149,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.523645,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.525628,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.527613,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.530092,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.532572,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.535052,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.537038,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.539021,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.541004,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.543981,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.545964,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.547948,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.549934,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.551916,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.554893,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.557868,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.559853,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.562333,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.564813,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.567789,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.570764,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.573245,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.575229,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.577709,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.580189,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.582669,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.585149,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.587133,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.589117,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.591102,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.593085,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.595068,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.597053,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.599037,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.601021,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.603500,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.605486,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.607469,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.609453,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.611936,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.613917,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.615901,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.617884,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.620365,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.622844,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.626812,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.630780,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.634749,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.638716,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.641692,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.645165,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.647149,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.649628,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.652109,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.655084,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.658060,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.664012,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.669964,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.674925,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.679884,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.685340,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.688813,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.692780,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.695757,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.700244,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.702701,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.705676,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.710141,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.714108,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.719068,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.725020,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.730972,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.735932,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.739900,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.743869,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.747836,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.750812,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.754780,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.757756,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.763212,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.772140,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.779084,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.781068,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.787020,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.794956,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.797932,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.804876,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.820749,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.823229,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.832652,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.838108,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.842076,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.854972,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.857948,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.872332,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.874812,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.885724,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.888205,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.897132,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.900108,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.904076,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.910524,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.912509,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.915980,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.919948,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.922428,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.925900,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.927884,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.930365,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.933836,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.936812,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.939788,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.946732,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.948716,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.955164,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.959133,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.961116,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.967068,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.969052,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.973020,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.975996,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.978972,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.987900,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.995850,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:43.998812,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.010716,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.013692,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.020140,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.029068,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.035021,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.037004,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.040972,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.049900,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.053868,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.067755,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.079188,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.091564,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.093548,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.102476,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.109420,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.112397,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.118348,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.124300,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.129756,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.132236,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.134220,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.136204,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.140173,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.142185,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.145132,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.161500,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.171916,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.179356,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.182332,cible non selectionnee
1,Highlight,30,18,12,2021-04-11 17:28:44.194732,cible selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.205148,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.223004,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.560283,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.572188,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.587068,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.589051,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.599467,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.611867,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.613852,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.630715,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:44.826635,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:45.345946,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:45.363306,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:45.400506,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.031914,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.039353,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.045305,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.051754,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.057210,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.061674,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.067129,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.072089,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.076058,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.081017,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.084985,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.089945,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.095401,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.099865,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.104825,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.107305,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.109786,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.115241,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.121194,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.128137,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.135081,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.141033,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.147977,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.154921,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.162361,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.169305,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.175754,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.186170,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.347369,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.356297,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.364233,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.372665,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.380105,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.387049,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.392009,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.397961,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.403914,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.409865,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.413833,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.420777,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.424745,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.429706,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.434665,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.439625,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.446073,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.451033,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.454009,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.457481,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.462937,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.469910,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.477321,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.486745,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:46.502121,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.047224,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.054664,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.061113,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.066072,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.070041,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.072545,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.074504,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.076984,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.080456,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.083928,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.085912,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.088888,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.091864,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.093849,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.096824,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.098809,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.100822,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.103273,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.105752,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.108232,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.110217,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.112696,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.115176,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.117656,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.120136,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.122121,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.124105,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.126089,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.128097,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.130056,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.132041,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.135016,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.137001,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.139977,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.142953,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.146425,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.148408,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.149920,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.152376,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.154856,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.156864,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.158825,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.161305,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.163313,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.166264,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.168249,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.170728,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.172713,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.175193,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.177691,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.180648,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.183129,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.187097,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.189080,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.194095,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.197016,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.208921,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.210904,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.221320,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.228760,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.233224,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.237688,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.243640,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.248104,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.253064,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.257032,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.260008,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.263976,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.266952,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.270920,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.272905,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.274888,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.276872,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.279848,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.281832,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.284312,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.286326,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.288309,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.290760,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.293736,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.295720,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.298200,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.300680,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.303160,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.305640,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.308121,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.309112,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.311592,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.314073,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.316552,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.319529,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.322009,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.324489,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.326472,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.328952,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.331928,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.335896,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.337880,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.340360,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.342840,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.345816,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.348792,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.350776,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.353256,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.356728,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.359704,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.363672,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.368632,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.372104,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.374584,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.378056,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.382024,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.385992,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.391943,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.396904,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.401864,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.406823,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.412775,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.417736,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.421703,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.425672,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.429145,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.432121,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.437080,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.443032,cible non selectionnee
1,Highlight,30,18,None,2021-04-11 17:28:47.451959,cible non selectionnee
